entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
1.5,1.1,293678.315202943,180,-28522.598462791357,0.4,True
1.5,1.2,307264.3134547329,220,-28254.833665257232,0.3,True
1.5,1.3,327147.26754481357,278,-24028.093240899092,0.2,True
1.5,1.4,314809.82127748936,371,-22696.511321064463,0.1,True
1.5,1.5,267904.8455025512,548,-22696.511321064463,0.0,False
1.5,1.6,6749.282649900895,212,-46294.02687508393,-0.1,False
1.5,1.7,-33485.271186451835,159,-88483.6099803366,-0.2,False
1.5,1.8,-49371.88736619936,111,-108220.06361523923,-0.3,False
1.5,1.9,-74171.92726147894,81,-131766.72146423376,-0.4,False
1.5,2.0,-83947.93926820577,59,-141936.3600552234,-0.5,False
1.5,2.1,-102767.73495658727,51,-159317.2079730082,-0.6,False
1.5,2.2,-44426.800192556126,24,-88211.11097898106,-0.7,False
1.5,2.3,-48932.30549810936,22,-92716.61628453429,-0.8,False
1.5,2.4,-46377.96060119476,11,-90162.2713876197,-0.9,False
1.5,2.5,-39269.96713300008,6,-83054.27791942502,-1.0,False
1.6,0.0,120939.09141997699,39,-47303.90097487724,1.6,True
1.6,0.1,126153.71599876374,42,-47303.90097487724,1.5,True
1.6,0.2,134573.16015871885,44,-47303.90097487724,1.4,True
1.6,0.3,143496.35087818356,49,-47303.90097487724,1.3,True
1.6,0.4,176375.6995044777,57,-38924.8495360337,1.2,True
1.6,0.5,173132.74382817346,60,-40385.701267368335,1.1,True
1.6,0.6,178075.20861413787,66,-39461.80958814648,1.0,True
1.6,0.7,175324.711162985,75,-40917.2624969575,0.9,True
1.6,0.8,201025.65347484514,86,-34124.53647232204,0.8,True
1.6,0.9,222233.93424015093,101,-36425.80455868965,0.7,True
1.6,1.0,257072.1482873225,124,-34036.67564426205,0.6,True
1.6,1.1,282184.4951496455,153,-26284.773140739562,0.5,True
1.6,1.2,297969.1186259819,182,-24589.432631797274,0.4,True
1.6,1.3,318067.29397212365,215,-22696.511321064463,0.3,True
1.6,1.4,312569.8339550214,265,-22696.511321064463,0.2,True
1.6,1.5,289480.17625718174,360,-22696.511321064463,0.1,True
1.6,1.6,247198.3194248736,503,-21935.960301668965,0.0,False
1.6,1.7,31708.764952704343,218,-42769.123464180826,-0.1,False
1.6,1.8,-15974.375057049427,140,-78470.90323657342,-0.2,False
1.6,1.9,-56256.18757694616,107,-116966.4414109355,-0.3,False
1.6,2.0,-71468.0061289885,74,-131766.13602219836,-0.4,False
1.6,2.1,-94717.90588785708,59,-150976.5758277228,-0.5,False
1.6,2.2,-41750.67764022171,28,-85732.98842664664,-0.6,False
1.6,2.3,-47151.40114047603,25,-91133.71192690096,-0.7,False
1.6,2.4,-46525.97404133228,12,-90508.2848277572,-0.8,False
1.6,2.5,-41119.08292416207,7,-85101.393710587,-0.9,False
1.7,0.0,116486.87565352002,36,-47303.90097487724,1.7,True
1.7,0.1,118368.36671204487,38,-47303.90097487724,1.6,True
1.7,0.2,121463.79760356537,39,-47303.90097487724,1.5,True
1.7,0.3,124159.17789998696,42,-47303.90097487724,1.4,True
1.7,0.4,162443.40579209078,50,-37692.38434185865,1.3,True
1.7,0.5,162542.88785284222,53,-39153.236073193286,1.2,True
1.7,0.6,173237.41316311993,59,-38229.344393971434,1.1,True
1.7,0.7,166440.83782202567,65,-39684.79730278248,1.0,True
1.7,0.8,166473.61134328286,74,-37445.45449404925,0.9,True
1.7,0.9,178771.01115964275,84,-40952.920114984096,0.8,True
1.7,1.0,211409.19969321342,102,-38122.46134231481,0.7,True
1.7,1.1,221640.53214292636,116,-33591.137574610126,0.6,True
1.7,1.2,231358.32415129952,132,-30655.21129244374,0.5,True
1.7,1.3,260298.2923538038,156,-25143.797115088208,0.4,True
1.7,1.4,260857.65976413235,188,-26634.711644511146,0.3,True
1.7,1.5,269662.25113277667,241,-22696.511321064463,0.2,True
1.7,1.6,266817.42666806845,323,-22316.603085542127,0.1,True
1.7,1.7,220043.488547969,447,-21935.960301668965,0.0,False
1.7,1.8,50401.969483140005,232,-33520.44676442626,-0.1,False
1.7,1.9,-17530.55015859492,127,-57813.69092953907,-0.2,False
1.7,2.0,-33681.58102935836,77,-96458.45605346118,-0.3,False
1.7,2.1,-61260.175471411814,58,-120634.39619559958,-0.4,False
1.7,2.2,-38156.25079458213,31,-84077.3492853311,-0.5,False
1.7,2.3,-39860.87276789427,27,-85452.00452667999,-0.6,False
1.7,2.4,-39484.58839504721,12,-83466.89918147214,-0.7,False
1.7,2.5,-37750.64297712105,7,-81732.95376354599,-0.8,False
1.8,0.0,84714.16355819258,32,-47303.90097487724,1.8,True
1.8,0.1,91454.72941998718,34,-47303.90097487724,1.7,True
1.8,0.2,87570.57345231905,34,-47303.90097487724,1.6,True
1.8,0.3,97751.36082465191,37,-47303.90097487724,1.5,True
1.8,0.4,138302.50633186012,44,-36786.26779454481,1.4,True
1.8,0.5,129292.08099312414,45,-38247.11952587945,1.3,True
1.8,0.6,142887.34378640255,50,-37323.227846657595,1.2,True
1.8,0.7,143317.5312180512,56,-38778.68075546864,1.1,True
1.8,0.8,146508.9942294053,63,-34519.54056513384,1.0,True
1.8,0.9,161418.80250982216,71,-38027.006186068684,0.9,True
1.8,1.0,190815.82754739386,85,-35196.547413399414,0.8,True
1.8,1.1,208718.530950064,96,-29287.77794891328,0.7,True
1.8,1.2,224175.39011262098,108,-28229.15961046901,0.6,True
1.8,1.3,235442.52120095503,121,-22696.511321064463,0.5,True
1.8,1.4,241622.30779229727,142,-23921.65244258553,0.4,True
1.8,1.5,242577.00419082664,172,-24934.323145788338,0.3,True
1.8,1.6,251689.8323977553,224,-21935.960301668965,0.2,True
1.8,1.7,244570.6648523209,286,-21935.960301668965,0.1,True
1.8,1.8,200682.98044043177,391,-21935.960301668965,0.0,False
1.8,1.9,-14140.283800034136,149,-48198.140769111706,-0.1,False
1.8,2.0,-25647.96690320751,94,-91503.12923532327,-0.2,False
1.8,2.1,-53279.22940160973,67,-115967.07288521237,-0.3,False
1.8,2.2,-37129.66084171328,36,-84444.14938686948,-0.4,False
1.8,2.3,-39889.75581006027,31,-86874.2776232532,-0.5,False
1.8,2.4,-36622.82656478435,12,-80456.52445675805,-0.6,False
1.8,2.5,-36338.905416725356,7,-80123.21620315028,-0.7,False
1.9,0.0,81893.0607069092,30,-47303.90097487724,1.9,True
1.9,0.1,79627.68115985968,31,-47303.90097487724,1.8,True
1.9,0.2,73252.76133262449,31,-47303.90097487724,1.7,True
1.9,0.3,88434.55307944765,34,-47303.90097487724,1.6,True
1.9,0.4,129893.95029557118,40,-33455.490584735715,1.5,True
1.9,0.5,123166.98171024254,41,-34916.34231607034,1.4,True
1.9,0.6,135483.62514856877,45,-31890.891672346654,1.3,True
1.9,0.7,137664.7189198318,50,-33346.34458115771,1.2,True
1.9,0.8,138346.9529978023,55,-27943.572742099423,1.1,True
1.9,0.9,155489.4001548868,61,-30509.478985086127,1.0,True
1.9,1.0,165386.82675813403,68,-29020.028157523164,0.9,True
1.9,1.1,175683.93422182414,75,-29287.77794891328,0.8,True
1.9,1.2,182992.6426556818,82,-28229.15961046901,0.7,True
1.9,1.3,193286.99980612728,91,-21935.960301668965,0.6,True
1.9,1.4,195905.18056943396,100,-21935.960301668965,0.5,True
1.9,1.5,202416.2156788108,120,-21935.960301668965,0.4,True
1.9,1.6,214399.49083634347,149,-21935.960301668965,0.3,True
1.9,1.7,198871.21916320198,176,-21935.960301668965,0.2,True
1.9,1.8,191042.40471081558,228,-21935.96030166895,0.1,True
1.9,1.9,155371.73233402168,322,-21653.190212122267,0.0,False
1.9,2.0,-4096.164355789484,172,-74411.40020020006,-0.1,False
1.9,2.1,-55122.51062245464,111,-122439.85135249945,-0.2,False
1.9,2.2,-57873.74676042862,63,-104095.27694764102,-0.3,False
1.9,2.3,-61783.11838521349,45,-108004.64857242588,-0.4,False
1.9,2.4,-35390.176990306034,13,-81611.70717751842,-0.5,False
1.9,2.5,-35378.68693587938,8,-81600.21712309177,-0.6,False
2.0,0.0,61822.98588313894,26,-47303.90097487724,2.0,True
2.0,0.1,62026.62797498449,27,-47303.90097487724,1.9,True
2.0,0.2,55978.12000394317,27,-47303.90097487724,1.8,True
2.0,0.3,67259.48677122626,29,-47303.90097487724,1.7,True
2.0,0.4,110574.12933664021,35,-33455.490584735715,1.6,True
2.0,0.5,104704.27921279574,36,-34916.34231607035,1.5,True
2.0,0.6,115716.54453168376,39,-31890.89167234664,1.4,True
2.0,0.7,124535.77804881227,44,-33346.3445811577,1.3,True
2.0,0.8,120554.41912095885,47,-26007.434023683338,1.2,True
2.0,0.9,137787.17459811695,52,-29514.899644618214,1.1,True
2.0,1.0,155397.59445994944,59,-28025.448817055236,1.0,True
2.0,1.1,151660.247438085,62,-27328.303563087495,0.9,True
2.0,1.2,156737.05337991074,67,-25444.921352560836,0.8,True
2.0,1.3,169037.85727829067,75,-21935.96030166895,0.7,True
2.0,1.4,157276.1512012964,78,-21935.96030166895,0.6,True
2.0,1.5,163819.14601500236,92,-21935.96030166895,0.5,True
2.0,1.6,172221.62991282114,108,-21935.96030166895,0.4,True
2.0,1.7,159567.2874056959,122,-21935.96030166895,0.3,True
2.0,1.8,161972.55428100572,154,-21935.96030166895,0.2,True
2.0,1.9,153215.23870295042,204,-21653.190212122267,0.1,True
2.0,2.0,121428.04356781713,272,-21653.190212122252,0.0,False
2.0,2.1,-13872.498955752759,155,-57888.99507185622,-0.1,False
2.0,2.2,-52023.43713076225,88,-63783.51109406327,-0.2,False
2.0,2.3,-76036.94242024729,54,-85481.33765246285,-0.3,False
2.0,2.4,-61288.15958775813,30,-72149.47128839011,-0.4,False
2.0,2.5,-61471.79172048591,20,-71948.33192222512,-0.5,False
2.1,0.0,61209.3094748935,24,-47303.90097487723,2.1,True
2.1,0.1,61649.9243871614,25,-47303.90097487723,2.0,True
2.1,0.2,55601.41641612008,25,-47303.90097487723,1.9,True
2.1,0.3,66882.78318340318,27,-47303.90097487723,1.8,True
2.1,0.4,119006.03860430868,32,-33455.490584735715,1.7,True
2.1,0.5,113539.25909386658,33,-34916.34231607034,1.6,True
2.1,0.6,126386.13168728657,36,-31834.996989776904,1.5,True
2.1,0.7,135882.75191063335,39,-32383.262660324428,1.4,True
2.1,0.8,125607.40120183976,41,-24559.803461360498,1.3,True
2.1,0.9,130724.47831249025,44,-26422.721780617736,1.2,True
2.1,1.0,147160.1066772779,50,-25324.671137686062,1.1,True
2.1,1.1,140852.81910818376,52,-25904.008668174385,1.0,True
2.1,1.2,145696.2428294522,55,-24845.390329730086,0.9,True
2.1,1.3,152437.9529070489,60,-20972.878380835682,0.8,True
2.1,1.4,145710.2328876736,62,-20972.878380835667,0.7,True
2.1,1.5,156263.38428884756,72,-20972.878380835667,0.6,True
2.1,1.6,162984.00079036277,82,-20972.878380835667,0.5,True
2.1,1.7,150239.33293216093,90,-20972.878380835667,0.4,True
2.1,1.8,144891.54319213916,107,-20972.878380835667,0.3,True
2.1,1.9,148932.32908608872,131,-20972.878380835667,0.2,True
2.1,2.0,139316.299995835,165,-20972.878380835682,0.1,True
2.1,2.1,117172.38108198112,212,-20972.878380835667,0.0,False
2.1,2.2,12780.155285849174,76,-48638.19362558403,-0.1,False
2.1,2.3,-25743.057941481828,65,-57075.82560132355,-0.2,False
2.1,2.4,-33265.934511643536,36,-60144.481347168454,-0.3,False
2.1,2.5,-39450.782681110635,23,-65543.83717438018,-0.4,False
2.2,0.0,50570.93622571684,20,-47303.90097487723,2.2,True
2.2,0.1,51263.03308517352,21,-47303.90097487723,2.1,True
2.2,0.2,45973.90424309173,21,-47303.90097487723,2.0,True
2.2,0.3,44717.35215632782,21,-47303.90097487723,1.9,True
2.2,0.4,92253.60742146625,24,-26914.483281022927,1.8,True
2.2,0.5,89480.61611321033,25,-28375.33501235755,1.7,True
2.2,0.6,97969.29183380188,27,-24386.802447800583,1.6,True
2.2,0.7,105133.92019988605,29,-25842.255356611655,1.5,True
2.2,0.8,85747.96655594282,30,-28475.96971430382,1.4,True
2.2,0.9,92008.62092647587,32,-30865.02522081128,1.3,True
2.2,1.0,110781.23054695282,37,-30228.580713951174,1.2,True
2.2,1.1,101768.27962053771,38,-30276.48182575099,1.1,True
2.2,1.2,100176.8330690664,39,-23816.401462735754,1.0,True
2.2,1.3,114926.82129975565,44,-20972.878380835667,0.9,True
2.2,1.4,105821.14292107456,44,-20972.878380835667,0.8,True
2.2,1.5,107676.47274302991,49,-20972.878380835667,0.7,True
2.2,1.6,116245.72275080264,56,-20972.878380835667,0.6,True
2.2,1.7,106916.16052228116,60,-20972.878380835682,0.5,True
2.2,1.8,113688.5093764707,74,-20972.878380835667,0.4,True
2.2,1.9,114699.14376068345,87,-20972.878380835667,0.3,True
2.2,2.0,116374.82349355216,107,-20972.878380835667,0.2,True
2.2,2.1,117998.12146619297,135,-20972.878380835667,0.1,True
2.2,2.2,102795.44976481784,179,-20972.878380835675,0.0,False
2.2,2.3,-32625.918828952585,101,-68661.37136195973,-0.1,False
2.2,2.4,-96379.18151886848,55,-107540.04137038797,-0.2,False
2.2,2.5,-113449.06914783141,37,-124225.15750045812,-0.3,False
2.3,0.0,49090.38847370962,19,-47303.90097487723,2.3,True
2.3,0.1,52219.688823776334,20,-47303.90097487723,2.2,True
2.3,0.2,47339.78158290149,20,-47303.90097487723,2.1,True
2.3,0.3,46187.239200550954,20,-47303.90097487723,2.0,True
2.3,0.4,94340.43496143328,23,-26541.629406651628,1.9,True
2.3,0.5,87422.53171995353,23,-28002.48113798626,1.8,True
2.3,0.6,96501.75230064461,25,-24013.948573429283,1.7,True
2.3,0.7,105305.80737839651,27,-25469.40148224034,1.6,True
2.3,0.8,88258.62096454333,28,-26677.020060881332,1.5,True
2.3,0.9,97132.67258007733,30,-29066.07556738879,1.4,True
2.3,1.0,106165.9106272136,33,-28429.63106052867,1.3,True
2.3,1.1,98375.4136266494,34,-28477.5321723285,1.2,True
2.3,1.2,98767.70565711844,35,-22390.305683684564,1.1,True
2.3,1.3,116782.4413335199,40,-20972.878380835667,1.0,True
2.3,1.4,108651.164893078,40,-20972.878380835682,0.9,True
2.3,1.5,99595.65856054661,43,-20972.878380835682,0.8,True
2.3,1.6,111406.39128741767,49,-20972.878380835682,0.7,True
2.3,1.7,103304.30704495669,51,-20972.878380835667,0.6,True
2.3,1.8,105456.2781536534,58,-20972.878380835682,0.5,True
2.3,1.9,104596.50255404456,66,-20972.878380835682,0.4,True
2.3,2.0,106090.38647566113,77,-20972.878380835667,0.3,True
2.3,2.1,115162.18849341106,94,-20972.878380835667,0.2,True
2.3,2.2,107016.15686033541,113,-20972.878380835675,0.1,True
2.3,2.3,95606.29549635376,139,-21550.50376614448,0.0,False
2.3,2.4,-58084.051159749404,50,-80502.60075853074,-0.1,False
2.3,2.5,-77685.318107378,46,-90256.9586536359,-0.2,False
2.4,0.0,30384.91417813972,16,-43099.800726843016,2.4,True
2.4,0.1,29095.28347836267,16,-43099.800726843016,2.3,True
2.4,0.2,24215.37623748782,16,-43099.800726843016,2.2,True
2.4,0.3,23747.65135460996,16,-43099.800726843016,2.1,True
2.4,0.4,80534.13542922081,19,-21119.22237517708,2.0,True
2.4,0.5,74187.11850652921,19,-22580.074106511718,1.9,True
2.4,0.6,74554.3340272554,19,-22580.074106511718,1.8,True
2.4,0.7,84173.84817321382,21,-24035.527015322776,1.7,True
2.4,0.8,68029.69215972998,22,-24035.527015322776,1.6,True
2.4,0.9,77125.03655541301,24,-25853.375170693842,1.5,True
2.4,1.0,91515.86816185612,27,-25216.93066383376,1.4,True
2.4,1.1,83632.96076307101,27,-25264.831775633567,1.3,True
2.4,1.2,87470.41971598954,28,-20942.028010635608,1.2,True
2.4,1.3,106163.32236667717,32,-20757.31069735842,1.1,True
2.4,1.4,98458.66246567568,32,-20757.31069735842,1.0,True
2.4,1.5,98508.19670408466,35,-20757.31069735842,0.9,True
2.4,1.6,95609.39257594531,37,-20757.31069735842,0.8,True
2.4,1.7,88708.78351020582,38,-20757.31069735842,0.7,True
2.4,1.8,93294.81480067331,43,-20757.31069735842,0.6,True
2.4,1.9,89499.2533149304,46,-20757.31069735842,0.5,True
2.4,2.0,89532.6594011501,53,-20757.31069735842,0.4,True
2.4,2.1,102172.42196406459,63,-20757.31069735842,0.3,True
2.4,2.2,95542.38438872303,73,-20757.31069735842,0.2,True
2.4,2.3,92103.08219709377,89,-18799.57212412457,0.1,True
2.4,2.4,73545.05931882239,125,-17763.124661023212,0.0,False
2.4,2.5,-44879.67258148112,58,-60234.58156154466,-0.1,False
2.5,0.0,21425.875884474182,14,-43099.800726843016,2.5,True
2.5,0.1,20257.18181473705,14,-43099.800726843016,2.4,True
2.5,0.2,15823.517835913279,14,-43099.800726843016,2.3,True
2.5,0.3,17182.599717394587,14,-43099.800726843016,2.2,True
2.5,0.4,77547.31661095859,17,-20897.100236673985,2.1,True
2.5,0.5,72209.57143729858,17,-20897.100236673985,2.0,True
2.5,0.6,72576.78695802478,17,-20897.100236673985,1.9,True
2.5,0.7,71166.53915137454,17,-20897.100236673985,1.8,True
2.5,0.8,49582.58063478116,17,-20897.100236673985,1.7,True
2.5,0.9,53556.594846753906,18,-22505.822666765584,1.6,True
2.5,1.0,63326.275514235094,19,-21873.717834716284,1.5,True
2.5,1.1,60031.61594333909,19,-21917.279271705287,1.4,True
2.5,1.2,64730.907877446356,20,-20942.028010635593,1.3,True
2.5,1.3,82996.97412097557,23,-20757.31069735843,1.2,True
2.5,1.4,78644.40896278703,23,-20757.31069735843,1.1,True
2.5,1.5,73463.77837033775,24,-20757.31069735843,1.0,True
2.5,1.6,71338.5991233651,25,-20757.31069735843,0.9,True
2.5,1.7,64694.7183144638,25,-20757.31069735843,0.8,True
2.5,1.8,71604.52727015228,29,-20757.31069735843,0.7,True
2.5,1.9,71450.44502097627,31,-20757.31069735843,0.6,True
2.5,2.0,62877.91471752225,35,-20757.31069735843,0.5,True
2.5,2.1,72059.74742648282,40,-20757.31069735843,0.4,True
2.5,2.2,78294.41801328489,48,-20757.31069735842,0.3,True
2.5,2.3,78571.10067695646,57,-18799.572124124592,0.2,True
2.5,2.4,69988.31727906544,74,-17763.124661023212,0.1,True
2.5,2.5,67856.33548697548,96,-17662.680052047494,0.0,False
