strategy,entry_z,exit_z,lookback_days,entry_pct,exit_band_pp,red_zone,pnl,trades,mdd,win_pct,median_hold_h,hold_gt_48h,red_zone_exits,score
percentile,,,60,92.0,0.4,off,300150.0441365212,614,70381.72721235141,49.8371335504886,0.25,40,0,275516.43961219816
percentile,,,90,95.0,0.5,off,291349.0084733062,361,47993.81790717997,54.016620498614955,0.25,39,0,274551.1722057932
percentile,,,90,93.0,0.4,off,290221.5305969157,452,51452.90830371986,56.415929203539825,0.25,46,0,272213.01269061374
percentile,,,60,97.0,0.4,always,288521.21950296377,393,47982.096293567454,60.30534351145038,1.0,115,115,271727.48580021516
percentile,,,60,92.0,0.2,always,292337.2036607672,456,59201.266971454024,68.42105263157895,5.875,132,141,271616.76022075827
percentile,,,120,92.0,0.5,off,289738.61319419474,483,52645.68406889045,56.52173913043478,0.25,39,0,271312.62377008307
percentile,,,60,90.0,0.2,always,291965.6042448607,532,59219.52278566998,68.796992481203,3.0,132,146,271238.7712698762
percentile,,,60,95.0,0.2,always,288225.16985935764,343,50617.11365247547,71.7201166180758,16.0,130,130,270509.18008099124
percentile,,,90,93.0,0.2,always,288978.75548272784,340,53836.1303938974,71.76470588235294,15.625,127,136,270136.10984486376
percentile,,,30,93.0,0.4,always,284720.42477802944,869,46027.6948315847,50.63291139240506,0.25,121,121,268610.7315869748
percentile,,,120,97.0,0.4,always,280726.28005414346,259,42382.830928725976,66.40926640926641,14.0,109,110,265892.2892290894
percentile,,,90,92.0,0.4,off,284925.5162413234,504,59213.79969026838,56.54761904761905,0.25,44,0,264200.6863497294
percentile,,,90,97.0,0.5,off,279870.52947192854,231,47517.90573012261,64.93506493506493,0.5,34,0,263239.2624663856
percentile,,,90,92.0,0.2,always,276641.8781585262,371,41681.85201986192,73.04582210242587,12.25,120,139,262053.22995157453
percentile,,,90,95.0,0.4,always,276705.8272812553,406,43148.00750036347,53.44827586206897,0.5,113,115,261604.02465612805
percentile,,,60,93.0,0.3,always,274824.3149517806,563,47033.46497981707,56.48312611012433,0.75,126,134,258362.60220884462
percentile,,,120,97.0,0.3,always,270246.4695207366,216,41216.38617022184,69.9074074074074,48.25,114,115,255820.73436115895
percentile,,,120,97.0,0.4,off,273972.9485214908,176,52645.68406889045,76.13636363636364,0.75,37,0,255546.95909737912
percentile,,,60,97.0,0.5,off,270690.2549056606,359,44223.35856834836,55.43175487465181,0.25,35,0,255212.07940673866
percentile,,,30,92.0,0.5,always,274335.2650133524,1059,56055.34283778011,51.652502360717655,0.25,104,104,254715.89502012933
percentile,,,60,95.0,0.3,always,270581.14390652074,442,45551.95498688881,60.633484162895925,2.0,123,123,254637.95966110966
percentile,,,30,92.0,0.3,always,272482.1298559368,853,52113.47569401891,54.74794841735053,0.5,132,132,254242.41336303018
percentile,,,120,93.0,0.2,off,272337.41130627826,157,54416.9666902459,88.53503184713375,6.0,42,0,253291.4729646922
percentile,,,120,97.0,0.3,off,268807.8229616909,126,52645.684068890434,85.71428571428571,4.25,37,0,250381.83353757925
percentile,,,120,95.0,0.5,off,267368.2593910864,337,52969.12805966889,59.347181008902076,0.25,37,0,248829.0645702023
percentile,,,120,90.0,0.3,always,268403.1240105313,499,58992.47828664638,58.11623246492986,2.0,112,146,247755.75661020505
percentile,,,120,93.0,0.5,off,265371.8224267715,440,52645.68406889045,57.27272727272727,0.25,37,0,246945.83300265984
percentile,,,120,95.0,0.3,always,261785.1526591731,297,44557.39999620848,68.01346801346801,15.75,119,125,246190.06266050012
percentile,,,90,93.0,0.3,always,264331.4218778336,467,53836.1303938974,63.59743040685225,1.25,122,130,245488.7762399695
percentile,,,120,97.0,0.5,always,261732.56708392827,292,48296.01600773788,59.93150684931507,2.375,103,104,244828.96148122
z,0.95,0.35,,,,losing,271968.2464514002,516,82440.58751881123,73.06201550387597,8.5,99,136,243114.0408198163
percentile,,,60,90.0,0.4,off,271343.0361087135,704,81344.11331180275,45.02840909090909,0.25,42,0,242872.59644958252
percentile,,,30,92.0,0.4,always,262566.3503164664,947,61171.534871777614,50.79197465681098,0.25,120,120,241156.31311134424
percentile,,,90,97.0,0.4,always,253977.4790341609,280,39677.92112412487,63.57142857142857,10.0,107,107,240090.2066407172
percentile,,,60,92.0,0.3,always,259920.14356137993,607,56749.65249812303,54.200988467874794,0.75,123,133,240057.76518703686
percentile,,,120,95.0,0.2,off,258091.6845142495,123,54416.9666902459,88.6178861788618,11.0,37,0,239045.74617266344
z,0.95,0.3,,,,losing,271474.6728160858,468,101437.32276753077,71.15384615384616,9.0,95,133,235971.60984745005
percentile,,,120,95.0,0.4,always,252132.91588934595,373,46693.17645852329,59.24932975871314,1.5,110,116,235790.3041288628
percentile,,,90,93.0,0.5,off,255540.30736289202,497,57744.062135721775,52.313883299798796,0.25,38,0,235329.88561538942
percentile,,,90,90.0,0.3,always,251723.95705044726,625,48213.20905255679,58.24,0.75,102,137,234849.3338820524
percentile,,,90,97.0,0.2,always,247949.19911854694,211,38587.984878425676,69.19431279620854,48.25,119,119,234443.40441109796
percentile,,,90,90.0,0.4,off,259779.0891268758,614,72989.1689482916,51.465798045602604,0.25,46,0,234232.87999497374
percentile,,,90,92.0,0.3,always,247705.03163096603,523,42720.07626685451,62.7151051625239,1.0,113,129,232753.00493756696
percentile,,,120,97.0,0.5,off,249882.9739903129,212,52645.68406889045,65.09433962264151,0.5,34,0,231456.98456620122
percentile,,,60,97.0,0.5,always,248482.88218361523,444,52736.09477813894,52.252252252252255,0.375,110,110,230025.2490112666
percentile,,,90,95.0,0.5,always,245169.29265860916,446,46942.473791629774,51.12107623318386,0.5,107,109,228739.42683153873
percentile,,,90,92.0,0.5,off,246523.57649793557,550,63232.035384756666,51.45454545454545,0.25,36,0,224392.36411327074
percentile,,,120,97.0,0.2,always,238433.6666213244,182,41216.38617022184,67.58241758241758,48.25,119,120,224007.93146174675
percentile,,,90,97.0,0.3,always,228416.9263297064,239,38841.719566485524,68.61924686192468,39.0,117,117,214822.32448143646
percentile,,,120,92.0,0.2,always,233728.3416142174,317,56953.80978992942,64.66876971608833,21.75,127,162,213794.50818774212
percentile,,,120,92.0,0.3,always,231540.4277014697,421,58556.10341927668,59.857482185273156,4.5,113,144,211045.79150472287
percentile,,,60,90.0,0.3,always,232037.14984394773,698,60518.91350886025,51.146131805157594,0.5,124,138,210855.53011584663
percentile,,,60,95.0,0.5,off,234711.08607927628,514,68933.27356675485,44.747081712062254,0.25,37,0,210584.4403309121
percentile,,,120,90.0,0.4,always,235552.9800935388,598,75952.50793567291,53.01003344481605,0.5,101,130,208969.60231605326
z,1.05,0.3,,,,losing,246400.82947347674,397,111823.05333893158,71.03274559193954,11.5,104,114,207262.7608048507
percentile,,,120,92.0,0.4,always,227287.83600521774,521,61291.70270459479,54.510556621881,0.5,99,128,205835.74005860958
percentile,,,90,97.0,0.5,always,219792.80532384684,309,43722.907215869884,58.25242718446602,2.5,101,101,204489.78779829238
percentile,,,120,95.0,0.2,always,216256.5986798421,235,44557.39999620846,65.53191489361703,48.25,128,134,200661.50868116916
percentile,,,60,93.0,0.5,off,225224.19935273845,608,75388.77784916713,44.57236842105263,0.25,36,0,198838.12710552994
percentile,,,120,95.0,0.5,always,215012.77088692976,427,49532.5302574611,54.332552693208434,0.5,106,112,197676.3852968184
percentile,,,120,93.0,0.3,always,214307.264427666,374,47522.01295791878,62.29946524064171,7.5,111,137,197674.55989239443
percentile,,,120,97.0,0.2,off,214298.71111338088,83,54416.96669024593,87.95180722891567,19.0,34,0,195252.77277179481
percentile,,,120,93.0,0.4,always,215677.9798105662,473,61173.72435065835,56.23678646934461,0.5,97,122,194267.17628783578
z,1.05,0.35,,,,losing,220757.02907531138,430,99266.14834032467,71.86046511627907,10.875,112,120,186013.87715619773
percentile,,,30,90.0,0.3,always,212740.20207406077,987,80638.01535624097,51.671732522796354,0.25,136,136,184516.89669937643
percentile,,,90,90.0,0.5,off,215509.4557169647,656,91988.91788675115,46.49390243902439,0.25,38,0,183313.3344566018
percentile,,,120,90.0,0.5,always,206386.68050414376,660,68249.75184737606,49.84848484848485,0.25,89,118,182499.26735756214
percentile,,,60,95.0,0.4,always,202746.54008831325,544,60332.05848156329,52.38970588235294,0.5,116,116,181630.3196197661
percentile,,,60,93.0,0.4,always,202712.6762748708,659,62267.529824690064,47.192716236722305,0.25,112,117,180919.04083622928
percentile,,,60,92.0,0.5,off,213653.0731119963,650,94404.1631640241,44.92307692307692,0.25,36,0,180611.61600458785
percentile,,,120,92.0,0.5,always,199274.6277021688,581,59512.341956148826,51.63511187607573,0.25,90,119,178445.3080175167
percentile,,,120,93.0,0.2,always,189363.09023121302,283,47522.01295791878,64.31095406360424,24.25,123,152,172730.38569594146
percentile,,,90,93.0,0.4,always,193412.5595679382,544,60696.20427345895,52.02205882352941,0.25,115,123,172168.8880722276
z,1.1,0.3,,,,losing,206460.26614263834,378,107718.94799753593,68.25396825396825,13.125,108,119,168758.63434350077
percentile,,,120,93.0,0.5,always,184912.65166976958,535,63143.53820956431,52.52336448598131,0.25,91,116,162812.41329642208
percentile,,,60,92.0,0.4,always,185408.01919424415,710,66777.28026738692,46.19718309859155,0.25,108,116,162035.97110065873
percentile,,,90,93.0,0.5,always,180649.92352651653,588,57780.03707474393,50.0,0.25,106,114,160426.91055035614
percentile,,,90,92.0,0.4,always,174927.88687637568,596,53342.02835533506,53.18791946308725,0.25,106,122,156258.1769520084
percentile,,,30,90.0,0.5,always,193314.73660891716,1239,107162.56404659079,49.95964487489911,0.25,105,105,155807.83919261038
z,1.1,0.35,,,,losing,191316.95002643263,412,101794.35342203054,68.93203883495146,11.75,115,127,155688.92632872195
percentile,,,30,90.0,0.4,always,179948.71853743133,1103,110525.92521577988,49.32003626473255,0.25,126,126,141264.64471190836
percentile,,,60,90.0,0.5,off,181692.5375013927,731,115555.38491194695,41.86046511627907,0.25,38,0,141248.15278221128
percentile,,,90,90.0,0.4,always,161217.98324799832,710,60755.77651424593,48.59154929577465,0.25,94,127,139953.46146801225
percentile,,,90,92.0,0.5,always,157877.27450124695,640,62696.09902702401,49.84375,0.25,94,110,135933.63984178856
percentile,,,30,90.0,0.2,losing,140889.97441392372,774,60449.71021450701,56.33074935400517,1.0,137,137,119732.57583884627
percentile,,,60,93.0,0.5,always,142095.84642686936,699,82818.07150977965,42.63233190271817,0.25,105,110,113109.5213984465
percentile,,,60,90.0,0.4,always,132579.68772415814,799,83672.63156327537,42.30287859824781,0.25,109,119,103294.26667701176
percentile,,,60,95.0,0.5,always,130178.00448798004,602,89353.84904307274,42.857142857142854,0.25,109,109,98904.15732290459
z,0.9,0.3,,,,losing,124051.65963963798,399,92074.16024672604,74.18546365914787,4.5,72,100,91825.70355328386
percentile,,,90,90.0,0.5,always,122330.25758810424,747,87977.6729816271,44.84605087014726,0.25,82,114,91538.07204453475
percentile,,,60,92.0,0.5,always,119958.60577135894,743,89976.10459728337,42.934051144010766,0.25,99,108,88466.96916230976
percentile,,,30,93.0,0.2,losing,72596.46848361386,581,73617.32420781306,57.48709122203098,1.25,126,126,46830.405010879294
percentile,,,60,90.0,0.5,always,83585.47169750529,823,116199.08245436537,40.46172539489672,0.25,97,107,42915.792838477406
percentile,,,30,92.0,0.2,losing,61819.99287852777,659,80554.31980113969,57.359635811836114,1.0,134,134,33625.98094812888
percentile,,,30,90.0,0.5,losing,78627.92059041499,1127,181587.860230027,47.91481810115351,0.25,81,81,15072.169509905543
percentile,,,30,95.0,0.3,losing,16666.880061569893,413,75058.49977318314,50.12106537530266,0.25,35,35,-9603.594859044206
percentile,,,30,97.0,0.5,losing,12121.417756674513,339,70097.18417807363,43.067846607669615,0.25,26,26,-12412.596705651256
percentile,,,30,90.0,0.3,losing,30488.319969054184,881,151692.53315464634,46.76503972758229,0.25,108,108,-22604.06663507203
percentile,,,60,92.0,0.2,losing,-3125.290066074689,301,61372.31831556029,72.75747508305648,1.5,43,46,-24605.601476520787
percentile,,,60,95.0,0.2,losing,-3232.0488360082672,202,71740.9039493755,76.23762376237623,2.25,40,40,-28341.36521828969
percentile,,,30,90.0,0.4,losing,25894.145186390586,999,184376.8932214561,46.346346346346344,0.25,101,101,-38637.76744111904
percentile,,,60,90.0,0.3,losing,4260.93309934713,365,128158.40105469609,49.04109589041096,3.25,93,99,-40594.5072697965
percentile,,,30,95.0,0.4,losing,-23064.306889918793,469,75058.49977318314,40.085287846481876,0.25,32,32,-49334.78181053289
percentile,,,30,95.0,0.2,losing,-22281.45047395867,382,84998.27325274283,61.78010471204188,1.0,71,71,-52030.84611241866
percentile,,,90,90.0,0.2,losing,-29545.491633171838,366,86630.8791078549,60.92896174863388,3.5,96,119,-59866.299320921054
percentile,,,30,95.0,0.5,losing,-32335.02446681504,481,81440.68859691189,40.54054054054054,0.25,28,28,-60839.265475734195
percentile,,,60,90.0,0.4,losing,-8726.676974256858,727,173008.58829144516,37.96423658872077,0.25,89,94,-69279.68287626267
percentile,,,60,90.0,0.2,losing,-23959.641537526084,263,135950.90822439225,60.07604562737642,13.25,91,94,-71542.45941606336
percentile,,,30,93.0,0.3,losing,-60313.311286488904,523,78199.42810239334,46.46271510516252,0.25,35,35,-87683.11112232658
percentile,,,60,90.0,0.5,losing,-19944.601609144207,751,215140.2142361608,36.88415446071904,0.25,80,86,-95243.67659180047
percentile,,,30,97.0,0.3,losing,-61433.70477322373,171,100270.35054076205,48.538011695906434,0.25,17,17,-96528.32746249044
percentile,,,30,92.0,0.3,losing,-73047.65601358505,569,79979.13111018023,45.342706502636204,0.25,35,35,-101040.35190214812
percentile,,,90,92.0,0.3,losing,-50141.20314734198,248,154737.78787189297,51.20967741935484,3.75,69,79,-104299.42890250451
percentile,,,30,97.0,0.2,losing,-71474.52742246796,163,119380.68518618483,58.282208588957054,0.75,33,33,-113257.76723763265
percentile,,,90,92.0,0.5,losing,-53339.01703897606,324,179182.00230398565,42.592592592592595,0.5,71,83,-116052.71784537102
percentile,,,30,97.0,0.4,losing,-81082.35116154172,186,100868.63097608603,38.70967741935484,0.25,17,17,-116386.37200317183
percentile,,,120,95.0,0.4,losing,-61823.83103809903,204,170491.31681274748,41.1764705882353,2.375,70,70,-121495.79192256065
percentile,,,90,93.0,0.3,losing,-66655.45862186638,223,158113.6209372513,51.12107623318386,6.5,78,79,-121995.22594990433
percentile,,,30,93.0,0.5,losing,-92453.08716183112,584,99750.03984245562,38.6986301369863,0.25,26,26,-127365.60110669059
percentile,,,30,93.0,0.4,losing,-95384.39901527455,565,92202.83899478093,37.876106194690266,0.25,30,30,-127655.39266344788
percentile,,,90,92.0,0.4,losing,-66869.45716204951,281,178070.55041802564,44.48398576512456,0.5,64,74,-129194.14980835849
percentile,,,90,95.0,0.4,losing,-74268.00509484729,214,163329.12442612363,40.18691588785047,3.25,71,73,-131433.19864399056
percentile,,,120,97.0,0.5,losing,-91800.23492843448,107,125088.73624360946,54.205607476635514,0.5,20,21,-135581.2926136978
percentile,,,90,93.0,0.5,losing,-69256.8627242235,302,190821.09264953667,41.390728476821195,0.5,78,81,-136044.24515156134
percentile,,,120,95.0,0.5,losing,-73905.4919042122,212,179337.15160077275,41.9811320754717,1.5,67,67,-136673.49496448267
percentile,,,30,92.0,0.4,losing,-103955.27252359781,605,97832.00601199183,37.68595041322314,0.25,29,29,-138196.47462779496
percentile,,,90,95.0,0.3,losing,-84474.13240987912,171,157050.79055734375,45.6140350877193,21.0,77,79,-139441.90910494945
percentile,,,90,95.0,0.2,losing,-82849.48984233045,142,163984.07074279903,41.54929577464789,48.25,79,81,-140243.9146023101
percentile,,,90,90.0,0.3,losing,-85960.49194753217,491,157777.25381659047,47.45417515274949,0.5,84,104,-141182.53078333882
percentile,,,90,90.0,0.5,losing,-82166.42840657823,663,177166.1312287766,39.66817496229261,0.25,76,97,-144174.57433665002
percentile,,,90,95.0,0.5,losing,-82977.16620402894,252,175796.06653315364,40.476190476190474,1.0,80,82,-144505.7894906327
percentile,,,30,92.0,0.5,losing,-109536.4958806801,628,102589.41300911273,38.53503184713376,0.25,26,26,-145442.79043386955
percentile,,,90,93.0,0.4,losing,-81068.10544678228,267,189890.067761591,42.69662921348315,0.5,72,73,-147529.62916333912
percentile,,,60,92.0,0.3,losing,-112078.60442766445,297,108956.14906204684,45.11784511784512,0.25,19,21,-150213.25659938084
percentile,,,60,93.0,0.3,losing,-76777.1152665372,171,218525.60343273552,40.93567251461988,41.75,83,84,-153261.07646799463
percentile,,,60,93.0,0.2,losing,-74657.57484525382,137,227913.18434122775,42.33576642335766,48.25,72,73,-154427.18936468352
percentile,,,90,93.0,0.2,losing,-98532.81582056233,140,159903.47512741238,57.857142857142854,13.875,52,53,-154499.03211515667
percentile,,,60,95.0,0.3,losing,-111256.4527650422,222,124867.98706760805,50.9009009009009,0.25,26,26,-154960.248238705
percentile,,,120,92.0,0.4,losing,-100061.79251820783,243,173206.72822493495,39.91769547325103,1.5,59,76,-160684.14739693506
percentile,,,120,93.0,0.5,losing,-102600.99887918321,252,175245.10753147257,41.26984126984127,0.875,59,75,-163936.78651519862
percentile,,,120,93.0,0.4,losing,-104049.6899870883,238,173477.92200675127,38.65546218487395,1.25,62,78,-164766.96268945123
percentile,,,120,92.0,0.5,losing,-106642.73394655748,257,178074.09414062742,42.023346303501945,1.0,56,73,-168968.66689577707
percentile,,,120,90.0,0.3,losing,-105876.93450337226,270,181263.7519407621,42.22222222222222,2.125,67,79,-169319.247682639
percentile,,,120,93.0,0.3,losing,-110928.19561675428,203,175327.9339965444,44.33497536945813,11.5,67,84,-172292.97251554483
percentile,,,60,97.0,0.2,losing,-119421.42869362872,107,155784.28163164298,65.42056074766356,3.75,34,34,-173945.92726470376
percentile,,,120,97.0,0.2,losing,-133595.84990604993,42,128378.2225328123,42.857142857142854,48.25,22,23,-178528.22779253422
percentile,,,120,97.0,0.4,losing,-130042.32066323204,76,139358.54841530853,60.526315789473685,0.5,15,16,-178817.81260859
percentile,,,120,90.0,0.4,losing,-107615.1451359206,291,211101.51185440522,40.549828178694156,0.5,61,72,-181500.6742849624
percentile,,,120,90.0,0.5,losing,-108767.40048561287,313,211067.90336555126,42.81150159744409,0.5,54,66,-182641.1666635558
percentile,,,90,90.0,0.4,losing,-113955.58964604631,533,196900.48050054593,40.71294559099437,0.25,77,95,-182870.75782123738
percentile,,,120,97.0,0.3,losing,-138889.19254315,64,146510.13808306315,59.375,1.75,17,18,-190167.74087222212
percentile,,,120,92.0,0.2,losing,-141041.75795167827,152,145021.39620980772,50.0,18.625,49,68,-191799.24662511097
percentile,,,60,97.0,0.3,losing,-147782.53288625178,172,146302.96773336505,50.58139534883721,0.5,37,37,-198988.57159292954
percentile,,,60,92.0,0.4,losing,-152162.91849303767,304,144561.64794723963,39.14473684210526,0.25,18,20,-202759.49527457153
percentile,,,120,92.0,0.3,losing,-149246.60082519453,177,160006.5666782455,45.76271186440678,3.0,42,57,-205248.89916258043
percentile,,,60,92.0,0.5,losing,-154040.45487537712,309,146559.31682341534,39.15857605177994,0.25,15,17,-205336.2157635725
percentile,,,120,95.0,0.3,losing,-151165.42949452638,127,155745.09452569523,51.181102362204726,8.75,50,50,-205676.2125785197
percentile,,,60,95.0,0.4,losing,-154757.50535228284,242,148519.7026785714,38.84297520661157,0.25,26,26,-206739.40128978284
percentile,,,120,95.0,0.2,losing,-152741.33965708967,102,162672.97412180842,47.05882352941177,48.25,52,52,-209676.88059972262
percentile,,,60,93.0,0.4,losing,-158861.2095053873,288,153431.76325369324,38.888888888888886,0.25,20,21,-212562.32664417994
percentile,,,60,97.0,0.5,losing,-157739.3704685257,182,162698.16317501423,39.010989010989015,0.25,28,28,-214683.72757978068
percentile,,,60,97.0,0.4,losing,-165189.58414577425,181,143458.3602528053,40.88397790055249,0.25,35,35,-215400.0102342561
percentile,,,60,95.0,0.5,losing,-162743.07100648826,251,163363.77163682424,36.65338645418327,0.25,23,23,-219920.39107937674
percentile,,,60,93.0,0.5,losing,-166042.1971346503,292,166817.54570623202,38.6986301369863,0.25,18,19,-224428.33813183152
percentile,,,90,92.0,0.2,losing,-164135.18050109287,76,189707.11014444623,43.421052631578945,17.375,32,35,-230532.66905164905
percentile,,,120,93.0,0.2,losing,-165570.90137356622,165,239621.98052390662,41.21212121212121,24.25,72,91,-249438.59455693353
percentile,,,90,97.0,0.5,losing,-166897.49109830352,159,242177.29355293058,38.36477987421384,2.5,57,57,-251659.54384182923
percentile,,,90,97.0,0.2,losing,-183084.99516179544,90,254505.78291142173,38.888888888888886,48.25,54,54,-272162.019180793
percentile,,,120,90.0,0.2,losing,-206680.7722633232,122,252577.8515864574,36.885245901639344,24.25,56,67,-295083.0203185833
percentile,,,90,97.0,0.4,losing,-232460.6217564887,54,280623.13962803374,24.074074074074073,49.75,35,35,-330678.7206263005
percentile,,,90,97.0,0.3,losing,-246678.344724806,56,289431.63245905144,23.214285714285715,49.5,37,37,-347979.41608547396
