entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
1.0,2.2,-244895.52793491137,54,-268711.41239077045,-1.2,False
1.0,2.3,-230868.95423413065,47,-246975.3196069662,-1.3,False
1.0,2.4,-237531.68056447848,43,-253638.04593731402,-1.4,False
1.0,2.5,-268847.6375598684,44,-284324.41149252385,-1.5,False
1.1,0.0,683215.576236085,313,-47303.90097487718,1.1,True
1.1,0.1,702759.8215103229,341,-47303.90097487718,1.0,True
1.1,0.2,744170.7017657636,379,-47303.90097487718,0.9,True
1.1,0.3,747987.4187096509,418,-47303.90097487718,0.8,True
1.1,0.4,785546.6019257304,474,-42873.22396844311,0.7,True
1.1,0.5,817050.3482759831,534,-44334.07569977781,0.6,True
1.1,0.6,830948.2140066826,612,-43410.18402055593,0.5,True
1.1,0.7,852416.4513492828,721,-40112.51743196696,0.4,True
1.1,0.8,899383.7194785026,872,-36309.29470835265,0.3,True
1.1,0.9,904421.5999189606,1061,-33328.093679450685,0.2,True
1.1,1.0,859843.6712722775,1349,-33328.093679450685,0.1,True
1.1,1.1,708135.4082156584,1831,-33328.093679450685,0.0,False
1.1,1.2,58829.440882275216,940,-51368.72191759247,-0.1,False
1.1,1.3,-139766.15492909247,678,-184373.6292172031,-0.2,False
1.1,1.4,-231963.6620061998,506,-272385.4265697931,-0.3,False
1.1,1.5,-306133.75985375926,375,-343427.1416803987,-0.4,False
1.1,1.6,-313963.86490028317,314,-352805.65733810177,-0.5,False
1.1,1.7,-277805.5232683652,217,-309931.5899783778,-0.6,False
1.1,1.8,-281050.42558344296,190,-314877.2523466457,-0.7,False
1.1,1.9,-284987.9010599733,125,-307750.5362772871,-0.8,False
1.1,2.0,-282223.70117571286,111,-307360.74398205435,-0.9,False
1.1,2.1,-282599.34202544537,85,-308017.5735583871,-1.0,False
1.1,2.2,-265412.93125971855,63,-280234.1891510867,-1.1,False
1.1,2.3,-226151.9444325693,49,-241862.30980540483,-1.2,False
1.1,2.4,-226839.50753137012,47,-242549.87290420567,-1.3,False
1.1,2.5,-254261.0016332954,47,-269341.7755659509,-1.4,False
1.2,0.0,590487.509235658,262,-47303.90097487718,1.2,True
1.2,0.1,593972.3796684268,283,-47303.90097487718,1.1,True
1.2,0.2,644569.3347417483,315,-47303.90097487718,1.0,True
1.2,0.3,636860.2847269268,343,-47303.90097487718,0.9,True
1.2,0.4,685415.0819237528,387,-42873.22396844311,0.8,True
1.2,0.5,716171.8355713345,432,-44334.07569977781,0.7,True
1.2,0.6,744441.9176695994,494,-43410.18402055593,0.6,True
1.2,0.7,766329.6881697937,575,-40112.51743196696,0.5,True
1.2,0.8,814970.4668521779,684,-38596.872564530466,0.4,True
1.2,0.9,830805.8749367512,812,-36277.17064995377,0.3,True
1.2,1.0,849271.5736424288,1011,-33328.093679450685,0.2,True
1.2,1.1,783972.1871802816,1283,-33328.093679450685,0.1,True
1.2,1.2,632241.8086056312,1761,-32195.087020721083,0.0,False
