timestamp,z_score,spread_percent,tatn_close,tatnp_close
2025-07-14 14:15:00,0.7817048738124557,9.895561357702377,84.18,76.6
2025-07-14 14:30:00,0.449745860780185,9.635416666666675,84.2,76.8
2025-07-14 14:45:00,0.7372562129182427,9.86301369863012,84.21,76.65
2025-07-14 15:00:00,0.6366404966550953,9.785575048732941,84.48,76.95
2025-07-14 15:15:00,0.7919239735092245,9.909326424870457,84.85,77.2
2025-07-14 15:30:00,0.9207244033141404,10.012919896640815,85.15,77.4
2025-07-14 15:45:00,1.0069755932754723,10.083708950418547,85.48,77.65
2025-07-14 16:00:00,0.4542240553958115,9.652061855670112,85.09,77.6
2025-07-14 16:15:00,0.4366594578327307,9.639175257731969,85.08,77.6
2025-07-14 16:30:00,0.756142862459264,9.890251775338932,85.11,77.45
2025-07-14 16:45:00,0.6030782097653196,9.772283669486015,84.36,76.85
2025-07-14 17:00:00,0.8261882020030309,9.948119325551241,84.77,77.1
2025-07-14 17:15:00,0.9311422186759144,10.032488628979852,84.67,76.95
2025-07-14 17:30:00,1.3505251576349118,10.364583333333343,84.76,76.8
2025-07-14 17:45:00,1.2362623438142424,10.280495759947804,84.53,76.65
2025-07-14 18:00:00,0.3672424770353854,9.603580562659841,85.71,78.2
2025-07-14 18:15:00,1.1127766823939234,10.187734668335423,88.04,79.9
2025-07-14 18:30:00,1.4678125679160614,10.471401634192334,87.88,79.55
2025-07-14 19:00:00,0.5896930312776336,9.787234042553173,87.72,79.9
2025-07-14 19:15:00,0.4606516680915604,9.687500000000004,87.75,80.0
2025-07-14 19:30:00,0.35325814505515574,9.604519774011289,87.3,79.65
2025-07-14 19:45:00,-0.09032489317469561,9.25972396486825,87.08,79.7
2025-07-14 20:00:00,-0.05149921428227001,9.289754871150224,86.94,79.55
2025-07-14 20:15:00,-0.1710136854445664,9.19698870765371,87.03,79.7
2025-07-14 20:30:00,-0.21186828524689477,9.165097300690528,86.95,79.65
2025-07-14 20:45:00,0.024698196103459902,9.347553324968638,87.15,79.7
2025-07-14 21:00:00,0.0018791244461628164,9.329993738259246,87.3,79.85
2025-07-14 21:15:00,0.3102843930329791,9.567398119122261,87.38,79.75
2025-07-14 21:30:00,0.4474519141548638,9.67336683417086,87.3,79.6
2025-07-14 21:45:00,0.19318606135705338,9.478970495919636,87.2,79.65
2025-07-14 22:00:00,0.16954460743130426,9.461152882205504,87.35,79.8
2025-07-14 22:15:00,0.44777759362966413,9.674185463659146,87.52,79.8
2025-07-14 22:30:00,0.3672874104178817,9.613466334164578,87.91,80.2
2025-07-14 22:45:00,0.4487883916244245,9.676214196762146,88.07,80.3
2025-07-14 23:00:00,0.7009230333892347,9.869158878504681,88.17,80.25
2025-07-14 23:15:00,0.5194689546487431,9.732420659614194,88.17,80.35
2025-07-14 23:30:00,-0.029079715216673428,9.316770186335411,88.0,80.5
2025-07-15 06:45:00,-0.280972483659483,9.125852448853067,88.01,80.65
2025-07-15 07:00:00,-1.0763077684779527,8.52216748768473,88.12,81.2
2025-07-15 07:15:00,0.03493792588141964,9.361438313701175,88.2,80.65
2025-07-15 07:30:00,0.20766839798136355,9.491945477075593,88.36,80.7
2025-07-15 07:45:00,0.388602336574013,9.628712871287126,88.58,80.8
2025-07-15 08:00:00,0.36219099750986056,9.609423434593921,88.4,80.65
2025-07-15 08:15:00,0.12184192601192159,9.429280397022332,88.2,80.6
2025-07-15 08:30:00,0.1138293390517436,9.423434593924362,88.25,80.65
2025-07-15 08:45:00,0.6668153794062174,9.838107098381087,88.2,80.3
2025-07-15 09:00:00,0.4747770926361662,9.695463020509631,88.25,80.45
2025-07-15 09:15:00,0.5065161841398104,9.71997510889857,88.16,80.35
2025-07-15 09:30:00,0.14744819501283793,9.45273631840795,88.0,80.4
2025-07-15 09:45:00,0.45462344354235473,9.681846537741713,87.91,80.15
2025-07-15 10:00:00,0.4704195622002018,9.69432314410479,87.92,80.15
2025-07-15 10:15:00,0.27601574897809733,9.55056179775282,87.75,80.1
2025-07-15 10:30:00,0.011878614543884567,9.355040701314966,87.32,79.85
2025-07-15 10:45:00,1.357510819248984,10.354430379746837,87.18,79.0
2025-07-15 11:00:00,1.2979953712586187,10.31486146095717,87.59,79.4
2025-07-15 11:15:00,1.2588657617699721,10.290037831021426,87.46,79.3
2025-07-15 11:30:00,1.7665295154834864,10.675931775110525,87.6,79.15
2025-07-15 11:45:00,1.6206383519831165,10.574857864813625,87.52,79.15
2025-07-15 12:00:00,1.5737021212218436,10.546825895663115,87.94,79.55
2025-07-15 12:15:00,1.5975867021093808,10.571967316153351,87.96,79.55
2025-07-15 12:30:00,0.8992868514437165,10.050000000000004,88.04,80.0
2025-07-15 12:45:00,1.0626617406327015,10.175438596491237,87.92,79.8
2025-07-15 13:00:00,0.6936982096366249,9.899874843554436,87.81,79.9
2025-07-15 13:15:00,0.8166094197091526,9.993738259236062,87.83,79.85
2025-07-15 13:30:00,0.6308050947978784,9.855618330194593,87.5,79.65
2025-07-15 13:45:00,0.8797830992737895,10.043942247332073,87.65,79.65
2025-07-15 14:00:00,1.0697090186138214,10.188916876574282,87.49,79.4
2025-07-15 14:15:00,0.8066882279274876,9.993706733794827,87.39,79.45
2025-07-15 14:30:00,0.7626628413963179,9.96226415094339,87.42,79.5
2025-07-15 14:45:00,0.9698013851714028,10.119421747328715,87.6,79.55
2025-07-15 15:00:00,0.8329733077429751,10.018879798615465,87.41,79.45
2025-07-15 15:15:00,0.5701540983565064,9.823455233291313,87.09,79.3
2025-07-15 15:30:00,0.4691073574026364,9.748743718592978,87.36,79.6
2025-07-15 15:45:00,0.2845046542637423,9.611528822055138,87.47,79.8
2025-07-15 16:00:00,0.06642259553258062,9.449311639549428,87.45,79.9
2025-07-15 16:15:00,0.08313226174047016,9.461827284105118,87.46,79.9
2025-07-15 16:30:00,0.13183786839952422,9.498117942283546,87.27,79.7
2025-07-15 16:45:00,0.20809976253644047,9.554858934169275,87.37,79.75
2025-07-15 17:00:00,-0.056582971681477974,9.359054138145616,87.87,80.35
2025-07-15 17:15:00,0.2127597420279078,9.55818294959554,88.03,80.35
2025-07-15 17:30:00,0.01115910469994294,9.409571162212549,88.02,80.45
2025-07-15 17:45:00,0.2127101657024281,9.55818294959554,88.03,80.35
2025-07-15 18:00:00,0.2854696365929167,9.612015018773468,87.58,79.9
2025-07-15 18:15:00,0.5054032205810929,9.774153074027602,87.49,79.7
2025-07-15 18:30:00,0.8199279697317563,10.006285355122579,87.51,79.55
2025-07-15 19:00:00,0.612718006065183,9.85543683218102,87.39,79.55
2025-07-15 19:15:00,0.6542954655625726,9.88693467336683,87.47,79.6
2025-07-15 19:30:00,1.045703418317981,10.175658720200742,87.81,79.7
2025-07-15 19:45:00,0.7693728112790208,9.974937343358414,87.76,79.8
2025-07-15 20:00:00,0.5108523854088698,9.786700125470515,87.5,79.7
2025-07-15 20:15:00,0.664217579477839,9.899749373433586,87.7,79.8
2025-07-15 20:30:00,0.5942710211142044,9.849624060150376,87.66,79.8
2025-07-15 20:45:00,0.7300351100516758,9.949811794228335,87.63,79.7
2025-07-15 21:00:00,0.5909865851204301,9.849435382685057,87.55,79.7
2025-07-15 21:15:00,0.5641331447131467,9.830721003134801,87.59,79.75
2025-07-15 21:30:00,0.5717508064486719,9.837092731829578,87.65,79.8
2025-07-15 21:45:00,0.7769648741233512,9.987452948557074,87.66,79.7
2025-07-15 22:00:00,0.38798908839852564,9.70569818409517,87.6,79.85
2025-07-15 22:15:00,0.5164445515431714,9.799498746867187,87.62,79.8
2025-07-15 22:30:00,0.18799736608125178,9.56195244055069,87.54,79.9
2025-07-15 22:45:00,0.2644974676426214,9.617554858934163,87.42,79.75
2025-07-15 23:00:00,0.7055068252206813,9.937027707808554,87.29,79.4
2025-07-15 23:15:00,0.5650004547589713,9.836477987421377,87.32,79.5
2025-07-15 23:30:00,0.3206804469569865,9.660804020100521,87.29,79.6
2025-07-16 06:45:00,0.16331528662008293,9.547738693467345,87.2,79.6
2025-07-16 07:00:00,0.4315055002856643,9.740998104864174,86.86,79.15
2025-07-16 07:15:00,0.31627562477200183,9.65865992414665,86.74,79.1
2025-07-16 07:30:00,0.2163915657820967,9.587301587301589,86.3,78.75
2025-07-16 07:45:00,0.25148284511174285,9.612698412698407,86.32,78.75
2025-07-16 08:00:00,-0.005588752416416553,9.4289340101523,86.23,78.8
2025-07-16 08:15:00,-0.08269100221538378,9.373814041745732,86.46,79.05
2025-07-16 08:30:00,-0.29245855588752934,9.22397476340695,86.56,79.25
2025-07-16 08:45:00,-0.5299564627120139,9.054224464060546,86.48,79.3
2025-07-16 09:00:00,0.442410135290951,9.746192893401018,86.48,78.8
2025-07-16 09:15:00,-0.23618829691686624,9.26395939086293,86.1,78.8
2025-07-16 09:30:00,-0.4403999474502422,9.118579581483854,86.04,78.85
2025-07-16 09:45:00,-0.39272570037789295,9.15189873417721,86.23,79.0
2025-07-16 10:00:00,-0.5170120399298306,9.063291139240492,86.16,79.0
2025-07-16 10:15:00,-0.5840024883790043,9.015151515151508,86.34,79.2
2025-07-16 10:30:00,-0.35396632780082615,9.177215189873422,86.25,79.0
2025-07-16 10:45:00,-0.033041127548864575,9.403553299492383,86.21,78.8
2025-07-16 11:00:00,-0.07627996316158442,9.373020899303341,86.35,78.95
2025-07-16 11:15:00,-0.38179030966021976,9.15769474350856,86.18,78.95
2025-07-16 11:30:00,-0.21216394990560214,9.276649746192888,86.11,78.8
2025-07-16 11:45:00,-0.47280182200213866,9.093214965123654,86.02,78.85
2025-07-16 12:00:00,-0.8925453370593944,8.797468354430382,85.95,79.0
2025-07-16 12:15:00,-0.7344572302117295,8.907138344914722,86.2,79.15
2025-07-16 12:30:00,-0.3925535401021265,9.146110056926005,86.28,79.05
2025-07-16 12:45:00,-0.8046594747263297,8.85660138976625,86.16,79.15
2025-07-16 13:00:00,-0.5739928506699259,9.017121116043114,85.96,78.85
2025-07-16 13:15:00,-0.7901335421828295,8.86493341788206,85.84,78.85
2025-07-16 13:30:00,-0.8867955291063708,8.795944233206576,85.84,78.9
2025-07-16 13:45:00,-1.1149193130120603,8.634361233480181,86.31,79.45
2025-07-16 14:00:00,-0.8683715237785559,8.805031446540879,86.5,79.5
2025-07-16 14:15:00,-1.3292626271912629,8.479899497487441,86.35,79.6
2025-07-16 14:30:00,-1.194320838492936,8.571428571428562,86.26,79.45
2025-07-16 14:45:00,-1.169934648077516,8.585858585858585,86.0,79.2
2025-07-16 15:00:00,-2.152561957170885,7.887147335423195,86.04,79.75
